subject_id,tumor_voxel_count,tumor_fraction,num_positive_slices,total_slices,volume_shape,spacing
BraTS-GLI-00588-000,95788,0.01072894265232975,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00589-000,98512,0.011034050179211469,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00590-000,107935,0.012089493727598566,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00591-000,147383,0.016507952508960574,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00593-000,85112,0.009533154121863799,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00594-000,77740,0.008707437275985663,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00596-000,78584,0.008801971326164875,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00597-000,78549,0.008798051075268817,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00598-000,98011,0.01097793458781362,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00599-000,111614,0.012501568100358422,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00601-000,85980,0.009630376344086021,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00602-000,36091,0.004042450716845878,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00602-001,32098,0.003595206093189964,53,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00604-000,149786,0.016777105734767025,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00605-000,252294,0.028258736559139786,88,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00606-000,177191,0.01984666218637993,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00607-000,91128,0.010206989247311829,90,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00607-001,97705,0.010943660394265232,100,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00608-000,107636,0.012056003584229391,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00608-001,115676,0.012956541218637993,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00610-000,70246,0.007868055555555555,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00610-001,73176,0.008196236559139786,86,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00611-000,89468,0.01002105734767025,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00611-001,88316,0.009892025089605735,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00612-000,149953,0.016795810931899642,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00612-001,54450,0.006098790322580645,48,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00613-000,77497,0.008680219534050179,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00613-001,59924,0.0067119175627240145,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00615-000,26577,0.0029768145161290322,37,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00616-000,132715,0.014865031362007168,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00618-000,101365,0.011353606630824372,48,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00619-000,128899,0.01443761200716846,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00619-001,24056,0.0026944444444444446,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00620-000,104718,0.011729166666666667,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00620-001,144593,0.016195452508960574,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00621-000,26835,0.0030057123655913977,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00622-000,35134,0.003935259856630824,43,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00623-000,165827,0.018573812724014337,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00624-000,75870,0.008497983870967741,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00625-000,153686,0.01721393369175627,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00626-000,20190,0.002261424731182796,38,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00628-000,55153,0.006177531362007168,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00630-000,61558,0.006894937275985663,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00630-001,115439,0.012929995519713262,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00631-000,127510,0.014282034050179212,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00636-000,31924,0.0035757168458781362,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00636-001,18151,0.0020330421146953406,46,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00638-000,142363,0.01594567652329749,104,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00639-000,44969,0.005036850358422939,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00640-000,106459,0.011924171146953405,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00641-000,33041,0.003700828853046595,40,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00641-001,35530,0.0039796146953405016,39,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00642-000,19538,0.0021883960573476705,44,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00645-000,17702,0.001982750896057348,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00645-001,20044,0.0022450716845878135,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00646-000,125195,0.014022737455197132,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00646-001,164161,0.01838720878136201,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00649-000,156968,0.017581541218637992,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00649-001,114495,0.012824260752688173,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00650-000,85611,0.009589045698924731,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00651-000,20108,0.0022522401433691754,41,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00652-000,181575,0.020337701612903224,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00654-000,97433,0.010913194444444444,94,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00654-001,102252,0.011452956989247311,93,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00655-000,145081,0.016250112007168457,96,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00655-001,148517,0.016634968637992832,94,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00656-000,125543,0.014061715949820789,103,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00657-000,245490,0.027496639784946236,87,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00658-000,71561,0.008015344982078853,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00659-000,30093,0.0033706317204301077,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00661-000,117203,0.013127576164874552,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00663-000,183583,0.020562612007168458,93,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00667-000,86605,0.009700380824372759,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00668-000,189207,0.021192540322580646,105,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00674-000,111652,0.012505824372759856,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00674-001,121123,0.013566644265232975,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00675-000,20026,0.0022430555555555554,31,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00675-001,7089,0.000794018817204301,29,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00676-000,76003,0.00851288082437276,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00676-001,61557,0.006894825268817204,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00677-000,181191,0.020294690860215053,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00679-000,173503,0.01943357974910394,89,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00680-000,72702,0.008143145161290322,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00680-001,62146,0.0069607974910394265,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00682-000,81790,0.009161066308243728,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00682-001,114032,0.012772401433691757,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00683-000,119693,0.013406474014336917,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00683-001,193540,0.021677867383512545,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00684-000,23329,0.0026130152329749104,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00685-000,89333,0.010005936379928316,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00685-001,114056,0.012775089605734768,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00686-000,255108,0.028573924731182795,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00687-000,92543,0.010365479390681004,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00688-000,24277,0.002719198028673835,41,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00689-000,141967,0.015901321684587813,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00689-001,185011,0.0207225582437276,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00690-000,50717,0.0056806675627240144,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00691-000,65669,0.007355398745519714,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00691-001,52008,0.005825268817204301,64,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00692-000,67827,0.007597110215053764,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00692-001,69689,0.007805667562724015,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00693-000,131654,0.014746191756272401,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00694-000,70468,0.007892921146953405,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00694-001,107949,0.01209106182795699,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00697-000,139740,0.015651881720430107,89,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00698-000,129121,0.014462477598566309,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00703-000,98144,0.010992831541218637,84,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00703-001,229819,0.025741375448028674,86,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00704-000,66146,0.007408826164874552,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00705-000,17329,0.0019409722222222222,31,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00706-000,148348,0.0166160394265233,86,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00707-000,103906,0.011638216845878136,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00708-000,16530,0.001851478494623656,46,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00708-001,38741,0.004339269713261649,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00709-000,101590,0.011378808243727598,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00714-000,212918,0.02384834229390681,87,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00714-001,215017,0.024083445340501792,88,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00715-000,66459,0.007443884408602151,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00715-001,64458,0.007219758064516129,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00716-000,32770,0.003670474910394265,50,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00718-000,137296,0.015378136200716847,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00723-000,83044,0.00930152329749104,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00724-000,118763,0.013302307347670251,70,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00725-000,95323,0.010676859318996416,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00725-001,126883,0.014211805555555556,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00727-000,107808,0.012075268817204301,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00727-001,134013,0.015010416666666667,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00728-000,34062,0.0038151881720430107,47,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00729-000,16357,0.0018321012544802867,33,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00729-001,13036,0.0014601254480286739,30,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00730-000,78169,0.008755488351254481,57,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00730-001,93679,0.010492719534050178,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00731-000,11479,0.0012857302867383513,26,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00731-001,23091,0.0025863575268817206,78,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00732-000,6046,0.0006771953405017921,25,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00732-001,2818,0.00031563620071684587,25,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00733-000,81813,0.00916364247311828,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00733-001,7048,0.000789426523297491,37,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00734-000,183832,0.020590501792114694,92,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00734-001,207853,0.023281025985663083,93,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00735-000,29760,0.0033333333333333335,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00735-001,33560,0.0037589605734767023,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00736-000,44711,0.005007952508960574,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00736-001,65119,0.007293794802867384,58,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00737-000,24279,0.0027194220430107525,41,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00739-000,225157,0.025219198028673836,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00740-000,94723,0.010609655017921146,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00742-000,179271,0.020079637096774194,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00744-000,84172,0.009427867383512544,61,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00746-000,18763,0.0021015905017921148,40,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00747-000,69487,0.0077830421146953405,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00750-000,50924,0.005703853046594982,59,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00750-001,112521,0.012603158602150537,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00751-000,69756,0.007813172043010753,53,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00751-001,53342,0.005974686379928315,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00753-000,6880,0.0007706093189964158,28,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00753-001,2808,0.00031451612903225806,11,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00756-000,127864,0.01432168458781362,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00756-001,131652,0.014745967741935484,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00757-000,66997,0.007504144265232975,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00758-000,24883,0.0027870743727598565,36,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00759-000,114907,0.01287040770609319,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00760-000,161575,0.018097558243727597,100,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00764-000,88252,0.009884856630824373,83,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00765-000,110073,0.01232896505376344,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00767-000,93379,0.010459117383512545,69,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00767-001,91089,0.010202620967741936,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00768-000,109201,0.012231294802867384,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00768-001,110422,0.012368055555555556,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00772-000,10479,0.00117372311827957,34,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00772-001,29156,0.0032656810035842296,38,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00773-000,107856,0.012080645161290322,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00774-000,151721,0.016993839605734768,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00774-001,164812,0.018460125448028674,86,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00775-000,55460,0.006211917562724014,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00775-001,45324,0.005076612903225806,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00777-000,113353,0.012696348566308243,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00777-001,139052,0.015574820788530466,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00778-000,48475,0.005429547491039427,38,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00780-000,122732,0.013746863799283153,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00781-000,127058,0.014231406810035842,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00782-000,41846,0.004687051971326165,48,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00784-000,206391,0.023117271505376343,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00787-000,158352,0.017736559139784946,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00788-000,19983,0.002238239247311828,38,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00789-000,119553,0.013390793010752688,74,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00791-000,155578,0.017425851254480287,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00792-000,250448,0.028051971326164875,88,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00793-000,196119,0.02196673387096774,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00795-000,32152,0.0036012544802867382,37,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00796-000,88202,0.009879256272401434,72,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00797-000,202204,0.022648297491039426,97,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00799-000,197715,0.022145497311827956,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00800-000,43731,0.004898185483870968,48,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00801-000,120535,0.013500784050179212,66,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00802-000,12441,0.001393481182795699,36,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00803-000,183151,0.020514224910394264,79,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00804-000,211976,0.02374283154121864,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00805-000,85169,0.009539538530465949,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00806-000,136876,0.015331093189964158,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00807-000,143608,0.016085125448028675,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00808-000,163326,0.018293682795698925,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00809-000,182713,0.02046516577060932,77,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00810-000,137145,0.01536122311827957,88,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00811-000,117869,0.013202172939068101,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00814-000,129868,0.014546146953405018,73,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00816-000,187129,0.0209597894265233,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00818-000,146677,0.016428875448028672,75,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00819-000,191304,0.02142741935483871,90,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00820-000,39480,0.004422043010752688,76,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00823-000,97910,0.010966621863799283,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00824-000,83265,0.00932627688172043,71,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00828-000,101024,0.011315412186379928,62,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00830-000,69606,0.007796370967741936,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00831-000,42233,0.004730398745519713,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00834-000,73399,0.008221214157706094,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00836-000,21894,0.002452284946236559,32,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00837-000,24696,0.0027661290322580647,47,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00838-000,127577,0.01428953853046595,65,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00839-000,15799,0.0017696012544802867,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00840-000,121324,0.01358915770609319,81,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-00999-000,146494,0.016408378136200715,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01000-000,99572,0.011152777777777777,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01001-000,39628,0.004438620071684588,49,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01002-000,66802,0.007482302867383513,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01003-000,127812,0.014315860215053763,85,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01004-000,77771,0.008710909498207886,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01005-000,107328,0.012021505376344086,80,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01007-000,55781,0.006247871863799283,45,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01008-000,42170,0.00472334229390681,51,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01009-000,53787,0.006024529569892473,52,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01010-000,52187,0.005845318100358423,55,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01011-000,74298,0.008321908602150537,63,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01012-000,125934,0.014105510752688172,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01013-000,72110,0.008076836917562724,67,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01014-000,34197,0.0038303091397849463,48,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01015-000,237250,0.026573700716845877,82,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01016-000,87678,0.009820564516129032,60,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
BraTS-GLI-01017-000,98447,0.011026769713261648,68,155,"[240, 240, 155]","[1.0, 1.0, 1.0]"
