image_a,image_b,split_a,split_b,class_a,class_b,hash_distance
dataset/train/notumor/Tr-no_0455.jpg,dataset/train/notumor/Tr-no_0666.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0455.jpg,dataset/train/notumor/Tr-no_1205.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0459.jpg,dataset/train/notumor/Tr-no_1570.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0460.jpg,dataset/train/notumor/Tr-no_1412.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0460.jpg,dataset/train/notumor/Tr-no_1571.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0461.jpg,dataset/train/notumor/Tr-no_0659.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0461.jpg,dataset/train/notumor/Tr-no_0690.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0461.jpg,dataset/train/notumor/Tr-no_1048.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0461.jpg,dataset/train/notumor/Tr-no_1102.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0461.jpg,dataset/train/notumor/Tr-no_1240.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0464.jpg,dataset/train/notumor/Tr-no_0465.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0464.jpg,dataset/train/notumor/Tr-no_1528.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_0491.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_0567.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_0686.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_0910.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_0983.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_1101.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_1136.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0466.jpg,dataset/train/notumor/Tr-no_1248.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0467.jpg,dataset/train/notumor/Tr-no_1165.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0467.jpg,dataset/train/notumor/Tr-no_1198.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0468.jpg,dataset/train/notumor/Tr-no_0817.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0468.jpg,dataset/train/notumor/Tr-no_0866.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0468.jpg,dataset/train/notumor/Tr-no_1274.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0468.jpg,dataset/train/notumor/Tr-no_1448.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0468.jpg,dataset/train/notumor/Tr-no_1520.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0470.jpg,dataset/train/notumor/Tr-no_0723.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0470.jpg,dataset/train/notumor/Tr-no_1426.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0473.jpg,dataset/train/notumor/Tr-no_0956.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_0505.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_0732.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_0965.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_1001.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_1082.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_1104.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_1201.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0474.jpg,dataset/train/notumor/Tr-no_1264.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0482.jpg,dataset/train/notumor/Tr-no_0669.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0482.jpg,dataset/train/notumor/Tr-no_1214.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0483.jpg,dataset/train/notumor/Tr-no_0963.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0483.jpg,dataset/train/notumor/Tr-no_1040.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0483.jpg,dataset/train/notumor/Tr-no_1130.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0484.jpg,dataset/train/notumor/Tr-no_0619.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0484.jpg,dataset/train/notumor/Tr-no_0916.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0484.jpg,dataset/train/notumor/Tr-no_1288.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0484.jpg,dataset/train/notumor/Tr-no_1392.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0485.jpg,dataset/train/notumor/Tr-no_1557.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0487.jpg,dataset/train/notumor/Tr-no_0711.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0487.jpg,dataset/train/notumor/Tr-no_1045.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0488.jpg,dataset/train/notumor/Tr-no_0937.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0488.jpg,dataset/train/notumor/Tr-no_1305.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0488.jpg,dataset/train/notumor/Tr-no_1507.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0488.jpg,dataset/train/notumor/Tr-no_1572.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0489.jpg,dataset/train/notumor/Tr-no_0672.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0489.jpg,dataset/train/notumor/Tr-no_1219.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0490.jpg,dataset/train/notumor/Tr-no_0898.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0490.jpg,dataset/train/notumor/Tr-no_1124.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0490.jpg,dataset/train/notumor/Tr-no_1128.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0491.jpg,dataset/train/notumor/Tr-no_1154.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0491.jpg,dataset/train/notumor/Tr-no_1310.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0493.jpg,dataset/train/notumor/Tr-no_0742.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0493.jpg,dataset/train/notumor/Tr-no_0794.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0494.jpg,dataset/train/notumor/Tr-no_0689.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0494.jpg,dataset/train/notumor/Tr-no_1252.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0495.jpg,dataset/train/notumor/Tr-no_0576.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0495.jpg,dataset/train/notumor/Tr-no_0981.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0499.jpg,dataset/train/notumor/Tr-no_0801.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0501.jpg,dataset/train/notumor/Tr-no_0750.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0501.jpg,dataset/train/notumor/Tr-no_0804.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0501.jpg,dataset/train/notumor/Tr-no_1256.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0503.jpg,dataset/train/notumor/Tr-no_0759.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0503.jpg,dataset/train/notumor/Tr-no_0808.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0503.jpg,dataset/train/notumor/Tr-no_1022.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0503.jpg,dataset/train/notumor/Tr-no_1079.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0505.jpg,dataset/train/notumor/Tr-no_0626.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0505.jpg,dataset/train/notumor/Tr-no_1013.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0505.jpg,dataset/train/notumor/Tr-no_1304.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0505.jpg,dataset/train/notumor/Tr-no_1334.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0505.jpg,dataset/train/notumor/Tr-no_1413.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0505.jpg,dataset/train/notumor/Tr-no_1435.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0505.jpg,dataset/train/notumor/Tr-no_1534.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0506.jpg,dataset/train/notumor/Tr-no_0600.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0506.jpg,dataset/train/notumor/Tr-no_0638.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0506.jpg,dataset/train/notumor/Tr-no_0767.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0506.jpg,dataset/train/notumor/Tr-no_1441.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0508.jpg,dataset/train/notumor/Tr-no_1460.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0508.jpg,dataset/train/notumor/Tr-no_1515.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0509.jpg,dataset/train/notumor/Tr-no_0537.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0509.jpg,dataset/train/notumor/Tr-no_0561.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0509.jpg,dataset/train/notumor/Tr-no_0697.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0509.jpg,dataset/train/notumor/Tr-no_0939.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0509.jpg,dataset/train/notumor/Tr-no_1446.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0510.jpg,dataset/train/notumor/Tr-no_0854.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0510.jpg,dataset/train/notumor/Tr-no_1373.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0510.jpg,dataset/train/notumor/Tr-no_1489.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0514.jpg,dataset/train/notumor/Tr-no_0682.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0514.jpg,dataset/train/notumor/Tr-no_0765.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0514.jpg,dataset/train/notumor/Tr-no_1470.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0515.jpg,dataset/train/notumor/Tr-no_0672.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0515.jpg,dataset/train/notumor/Tr-no_1219.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0519.jpg,dataset/train/notumor/Tr-no_0539.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0520.jpg,dataset/train/notumor/Tr-no_1350.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0523.jpg,dataset/train/notumor/Tr-no_0843.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0523.jpg,dataset/train/notumor/Tr-no_1222.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0523.jpg,dataset/train/notumor/Tr-no_1478.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0525.jpg,dataset/train/notumor/Tr-no_0880.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0568.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0588.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0602.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0616.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0622.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0676.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0739.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0770.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0792.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_0921.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1041.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1131.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1151.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1160.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1215.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1249.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1276.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1298.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1311.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1336.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1421.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1461.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1471.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1487.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1530.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0529.jpg,dataset/train/notumor/Tr-no_1594.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0531.jpg,dataset/train/notumor/Tr-no_1281.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0531.jpg,dataset/train/notumor/Tr-no_1379.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0531.jpg,dataset/train/notumor/Tr-no_1518.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0533.jpg,dataset/train/notumor/Tr-no_1211.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0537.jpg,dataset/train/notumor/Tr-no_0561.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0537.jpg,dataset/train/notumor/Tr-no_0697.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0537.jpg,dataset/train/notumor/Tr-no_0939.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0537.jpg,dataset/train/notumor/Tr-no_1446.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0541.jpg,dataset/train/notumor/Tr-no_0672.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0541.jpg,dataset/train/notumor/Tr-no_1219.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0542.jpg,dataset/train/notumor/Tr-no_1281.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0542.jpg,dataset/train/notumor/Tr-no_1379.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0542.jpg,dataset/train/notumor/Tr-no_1518.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0543.jpg,dataset/train/notumor/Tr-no_1281.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0543.jpg,dataset/train/notumor/Tr-no_1379.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0543.jpg,dataset/train/notumor/Tr-no_1518.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0546.jpg,dataset/train/notumor/Tr-no_0576.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0546.jpg,dataset/train/notumor/Tr-no_0981.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0547.jpg,dataset/train/notumor/Tr-no_1387.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0549.jpg,dataset/train/notumor/Tr-no_0823.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0549.jpg,dataset/train/notumor/Tr-no_0903.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0550.jpg,dataset/train/notumor/Tr-no_0777.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0551.jpg,dataset/train/notumor/Tr-no_0619.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0551.jpg,dataset/train/notumor/Tr-no_0916.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0551.jpg,dataset/train/notumor/Tr-no_1288.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0551.jpg,dataset/train/notumor/Tr-no_1392.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0552.jpg,dataset/train/notumor/Tr-no_0649.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0552.jpg,dataset/train/notumor/Tr-no_1227.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0555.jpg,dataset/train/notumor/Tr-no_1385.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0559.jpg,dataset/train/notumor/Tr-no_1419.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0561.jpg,dataset/train/notumor/Tr-no_0697.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0561.jpg,dataset/train/notumor/Tr-no_1446.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0564.jpg,dataset/train/notumor/Tr-no_0785.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0564.jpg,dataset/train/notumor/Tr-no_1239.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0564.jpg,dataset/train/notumor/Tr-no_1483.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0565.jpg,dataset/train/notumor/Tr-no_0937.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0565.jpg,dataset/train/notumor/Tr-no_1305.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0565.jpg,dataset/train/notumor/Tr-no_1507.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0565.jpg,dataset/train/notumor/Tr-no_1572.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0566.jpg,dataset/train/notumor/Tr-no_0790.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0567.jpg,dataset/train/notumor/Tr-no_1154.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0567.jpg,dataset/train/notumor/Tr-no_1310.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0568.jpg,dataset/train/notumor/Tr-no_0942.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0569.jpg,dataset/train/notumor/Tr-no_0932.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0569.jpg,dataset/train/notumor/Tr-no_0987.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0569.jpg,dataset/train/notumor/Tr-no_1067.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0569.jpg,dataset/train/notumor/Tr-no_1068.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0570.jpg,dataset/train/notumor/Tr-no_1387.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0572.jpg,dataset/train/notumor/Tr-no_1419.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0575.jpg,dataset/train/notumor/Tr-no_0750.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0575.jpg,dataset/train/notumor/Tr-no_1256.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0576.jpg,dataset/train/notumor/Tr-no_0996.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0576.jpg,dataset/train/notumor/Tr-no_1127.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0578.jpg,dataset/train/notumor/Tr-no_0805.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0581.jpg,dataset/train/notumor/Tr-no_0839.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0582.jpg,dataset/train/notumor/Tr-no_0731.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0582.jpg,dataset/train/notumor/Tr-no_0935.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0582.jpg,dataset/train/notumor/Tr-no_1420.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0582.jpg,dataset/train/notumor/Tr-no_1449.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0582.jpg,dataset/train/notumor/Tr-no_1488.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0588.jpg,dataset/train/notumor/Tr-no_0942.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0590.jpg,dataset/train/notumor/Tr-no_1238.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0591.jpg,dataset/train/notumor/Tr-no_0677.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0591.jpg,dataset/train/notumor/Tr-no_1443.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0593.jpg,dataset/train/notumor/Tr-no_0725.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0597.jpg,dataset/train/notumor/Tr-no_0725.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0600.jpg,dataset/train/notumor/Tr-no_0675.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0600.jpg,dataset/train/notumor/Tr-no_0860.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0600.jpg,dataset/train/notumor/Tr-no_1213.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0600.jpg,dataset/train/notumor/Tr-no_1429.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0602.jpg,dataset/train/notumor/Tr-no_0942.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0603.jpg,dataset/train/notumor/Tr-no_0741.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0606.jpg,dataset/train/notumor/Tr-no_0641.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0606.jpg,dataset/train/notumor/Tr-no_1273.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0606.jpg,dataset/train/notumor/Tr-no_1340.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0609.jpg,dataset/train/notumor/Tr-no_0642.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0609.jpg,dataset/train/notumor/Tr-no_1345.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0611.jpg,dataset/train/notumor/Tr-no_0644.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0611.jpg,dataset/train/notumor/Tr-no_1346.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0614.jpg,dataset/train/notumor/Tr-no_1525.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0615.jpg,dataset/train/notumor/Tr-no_0646.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0615.jpg,dataset/train/notumor/Tr-no_1526.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0616.jpg,dataset/train/notumor/Tr-no_0942.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0619.jpg,dataset/train/notumor/Tr-no_0700.jpg,train,train,no_tumor,no_tumor,2
dataset/train/notumor/Tr-no_0619.jpg,dataset/train/notumor/Tr-no_0778.jpg,train,train,no_tumor,no_tumor,2
