hash,file_path,split,physical_class,canonical_class,duplicate_group_size,cross_split_duplicate,cross_class_duplicate
ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68,dataset/train/notumor/Tr-no_0143.jpg,train,notumor,no_tumor,3,False,False
ac76ca3b933520e9519c3fa096e38e281e467ae4bda0412daa34cb966954ff68,dataset/train/notumor/Tr-no_0149.jpg,train,notumor,no_tumor,3,False,False
ad26946bf8b6ba5be922f24ab271337964fc35675fa4d0398719e33665337ece,dataset/test/notumor/Te-no_0096.jpg,test,notumor,no_tumor,2,True,False
ad26946bf8b6ba5be922f24ab271337964fc35675fa4d0398719e33665337ece,dataset/train/notumor/Tr-no_0359.jpg,train,notumor,no_tumor,2,True,False
ae511b11b26309a2e60432852cb26d6b019057fc2aab35867badf8af04daa3b6,dataset/train/notumor/Tr-no_0039.jpg,train,notumor,no_tumor,2,False,False
ae511b11b26309a2e60432852cb26d6b019057fc2aab35867badf8af04daa3b6,dataset/train/notumor/Tr-no_1082.jpg,train,notumor,no_tumor,2,False,False
affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,dataset/test/notumor/Te-no_0103.jpg,test,notumor,no_tumor,3,True,False
affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,dataset/train/notumor/Tr-no_0319.jpg,train,notumor,no_tumor,3,True,False
affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,dataset/train/notumor/Tr-no_1171.jpg,train,notumor,no_tumor,3,True,False
b19b70050792743117c0ca8237e721b433a3d76b7cd1ae7e2bfaa50f73985957,dataset/train/notumor/Tr-no_0248.jpg,train,notumor,no_tumor,2,False,False
b19b70050792743117c0ca8237e721b433a3d76b7cd1ae7e2bfaa50f73985957,dataset/train/notumor/Tr-no_1144.jpg,train,notumor,no_tumor,2,False,False
b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e,dataset/test/notumor/Te-no_0099.jpg,test,notumor,no_tumor,2,True,False
b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e,dataset/train/notumor/Tr-no_0363.jpg,train,notumor,no_tumor,2,True,False
b396caa83da170f384de32368fd40ab0fbb00232e12fd2b463eddff69741af44,dataset/train/notumor/Tr-no_0037.jpg,train,notumor,no_tumor,2,False,False
b396caa83da170f384de32368fd40ab0fbb00232e12fd2b463eddff69741af44,dataset/train/notumor/Tr-no_1081.jpg,train,notumor,no_tumor,2,False,False
b577189346bc4cc74942150e5875bead25153aa474db97d1882ebf72244de3ec,dataset/test/notumor/Te-no_0098.jpg,test,notumor,no_tumor,2,True,False
b577189346bc4cc74942150e5875bead25153aa474db97d1882ebf72244de3ec,dataset/train/notumor/Tr-no_0361.jpg,train,notumor,no_tumor,2,True,False
b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,dataset/test/pituitary/Te-pi_0055.jpg,test,pituitary,pituitary,2,True,False
b5e17076d1427e41a618f92bc72100c1be4df26608223512aac51c911ac1eb88,dataset/train/pituitary/Tr-pi_0701.jpg,train,pituitary,pituitary,2,True,False
b7217d07fe4b60f472aaeee4b36e8429d4a1685bbb9fd13c1d471835326e801d,dataset/train/notumor/Tr-no_0227.jpg,train,notumor,no_tumor,2,False,False
b7217d07fe4b60f472aaeee4b36e8429d4a1685bbb9fd13c1d471835326e801d,dataset/train/notumor/Tr-no_1128.jpg,train,notumor,no_tumor,2,False,False
b7c27d5f1a82137601cc7630779fe2aa120bd9cfd9ddf3a2607c86255de7c9f0,dataset/train/notumor/Tr-no_0153.jpg,train,notumor,no_tumor,2,False,False
b7c27d5f1a82137601cc7630779fe2aa120bd9cfd9ddf3a2607c86255de7c9f0,dataset/train/notumor/Tr-no_1108.jpg,train,notumor,no_tumor,2,False,False
bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950,dataset/train/notumor/Tr-no_0171.jpg,train,notumor,no_tumor,2,False,False
bd5b12c433485230720aa33032e1f6bd089702090481d7e56dccfa43435d6950,dataset/train/notumor/Tr-no_1129.jpg,train,notumor,no_tumor,2,False,False
bf590df79c3f0a0ee28f4c1238720e89f40e4437c827273e3a168708f6fe8476,dataset/test/notumor/Te-no_0097.jpg,test,notumor,no_tumor,2,True,False
bf590df79c3f0a0ee28f4c1238720e89f40e4437c827273e3a168708f6fe8476,dataset/train/notumor/Tr-no_0360.jpg,train,notumor,no_tumor,2,True,False
c1bf41ddb56396fd0e74b2eb7212c96a6a915ee86737c060c9db8e1439ff0390,dataset/train/notumor/Tr-no_0011.jpg,train,notumor,no_tumor,3,False,False
c1bf41ddb56396fd0e74b2eb7212c96a6a915ee86737c060c9db8e1439ff0390,dataset/train/notumor/Tr-no_0012.jpg,train,notumor,no_tumor,3,False,False
c1bf41ddb56396fd0e74b2eb7212c96a6a915ee86737c060c9db8e1439ff0390,dataset/train/notumor/Tr-no_0024.jpg,train,notumor,no_tumor,3,False,False
c27c953b150b8cfa6c2820bac42a13a5d1b5b6420409973ba07a18542429afd5,dataset/train/pituitary/Tr-pi_0046.jpg,train,pituitary,pituitary,2,False,False
c27c953b150b8cfa6c2820bac42a13a5d1b5b6420409973ba07a18542429afd5,dataset/train/pituitary/Tr-pi_0157.jpg,train,pituitary,pituitary,2,False,False
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,dataset/test/notumor/Te-no_0047.jpg,test,notumor,no_tumor,5,True,False
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,dataset/test/notumor/Te-no_0077.jpg,test,notumor,no_tumor,5,True,False
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,dataset/train/notumor/Tr-no_0213.jpg,train,notumor,no_tumor,5,True,False
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,dataset/train/notumor/Tr-no_0341.jpg,train,notumor,no_tumor,5,True,False
c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,dataset/train/notumor/Tr-no_1181.jpg,train,notumor,no_tumor,5,True,False
c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,dataset/test/notumor/Te-no_0056.jpg,test,notumor,no_tumor,2,True,False
c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,dataset/train/notumor/Tr-no_0302.jpg,train,notumor,no_tumor,2,True,False
c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,dataset/test/notumor/Te-no_0100.jpg,test,notumor,no_tumor,3,True,False
c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,dataset/train/notumor/Tr-no_0364.jpg,train,notumor,no_tumor,3,True,False
c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,dataset/train/notumor/Tr-no_0979.jpg,train,notumor,no_tumor,3,True,False
c515996f4519dbd88019480d9e6442c71bc2513a7e2cb35a776b56af27b1021a,dataset/test/notumor/Te-no_0102.jpg,test,notumor,no_tumor,2,True,False
c515996f4519dbd88019480d9e6442c71bc2513a7e2cb35a776b56af27b1021a,dataset/train/notumor/Tr-no_0251.jpg,train,notumor,no_tumor,2,True,False
c5482c04ad0af03abc08de261901fdaa6811a99ca11a270e8dc89c550e3ccdfa,dataset/train/notumor/Tr-no_0023.jpg,train,notumor,no_tumor,2,False,False
c5482c04ad0af03abc08de261901fdaa6811a99ca11a270e8dc89c550e3ccdfa,dataset/train/notumor/Tr-no_1066.jpg,train,notumor,no_tumor,2,False,False
c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,dataset/test/notumor/Te-no_0023.jpg,test,notumor,no_tumor,3,True,False
c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,dataset/train/notumor/Tr-no_0179.jpg,train,notumor,no_tumor,3,True,False
c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,dataset/train/notumor/Tr-no_1141.jpg,train,notumor,no_tumor,3,True,False
c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,dataset/test/notumor/Te-no_0076.jpg,test,notumor,no_tumor,3,True,False
c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,dataset/train/notumor/Tr-no_0339.jpg,train,notumor,no_tumor,3,True,False
c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,dataset/train/notumor/Tr-no_0981.jpg,train,notumor,no_tumor,3,True,False
ca0417b4c4dc6ac92ebdeeb71231b1a60a16299d04b7735c1bf725aa0649d8c2,dataset/train/notumor/Tr-no_0174.jpg,train,notumor,no_tumor,2,False,False
ca0417b4c4dc6ac92ebdeeb71231b1a60a16299d04b7735c1bf725aa0649d8c2,dataset/train/notumor/Tr-no_0189.jpg,train,notumor,no_tumor,2,False,False
ca5a51914cad005d72af57fa6c9142fc9d650ca06ba23f3e839991c3fa4c8b36,dataset/train/notumor/Tr-no_0238.jpg,train,notumor,no_tumor,3,False,False
ca5a51914cad005d72af57fa6c9142fc9d650ca06ba23f3e839991c3fa4c8b36,dataset/train/notumor/Tr-no_0267.jpg,train,notumor,no_tumor,3,False,False
ca5a51914cad005d72af57fa6c9142fc9d650ca06ba23f3e839991c3fa4c8b36,dataset/train/notumor/Tr-no_1146.jpg,train,notumor,no_tumor,3,False,False
cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,dataset/test/notumor/Te-no_0085.jpg,test,notumor,no_tumor,2,True,False
cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,dataset/train/notumor/Tr-no_0348.jpg,train,notumor,no_tumor,2,True,False
cc336bb30a64c66a0897e048331ca9818b553b8d0c313ed4980971c5b8ea1b46,dataset/train/notumor/Tr-no_0193.jpg,train,notumor,no_tumor,2,False,False
cc336bb30a64c66a0897e048331ca9818b553b8d0c313ed4980971c5b8ea1b46,dataset/train/notumor/Tr-no_0219.jpg,train,notumor,no_tumor,2,False,False
ce8380b51fcf1dbb1347069191fbeabf20712e1b0673efc65c08c87c70b1a1af,dataset/train/notumor/Tr-no_0205.jpg,train,notumor,no_tumor,2,False,False
ce8380b51fcf1dbb1347069191fbeabf20712e1b0673efc65c08c87c70b1a1af,dataset/train/notumor/Tr-no_1027.jpg,train,notumor,no_tumor,2,False,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/test/notumor/Te-no_0012.jpg,test,notumor,no_tumor,8,True,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/test/notumor/Te-no_0044.jpg,test,notumor,no_tumor,8,True,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/test/notumor/Te-no_0055.jpg,test,notumor,no_tumor,8,True,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/test/notumor/Te-no_0061.jpg,test,notumor,no_tumor,8,True,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/train/notumor/Tr-no_0180.jpg,train,notumor,no_tumor,8,True,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/train/notumor/Tr-no_0291.jpg,train,notumor,no_tumor,8,True,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/train/notumor/Tr-no_0324.jpg,train,notumor,no_tumor,8,True,False
d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,dataset/train/notumor/Tr-no_0984.jpg,train,notumor,no_tumor,8,True,False
d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,dataset/test/notumor/Te-no_0089.jpg,test,notumor,no_tumor,3,True,False
d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,dataset/train/notumor/Tr-no_0353.jpg,train,notumor,no_tumor,3,True,False
d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,dataset/train/notumor/Tr-no_0969.jpg,train,notumor,no_tumor,3,True,False
d22f76ae6780bc947ddeb36446b3bb97bfcc5ada33b8db69753949c9d214111a,dataset/train/notumor/Tr-no_0026.jpg,train,notumor,no_tumor,2,False,False
d22f76ae6780bc947ddeb36446b3bb97bfcc5ada33b8db69753949c9d214111a,dataset/train/notumor/Tr-no_1068.jpg,train,notumor,no_tumor,2,False,False
d56567916b5975d9f260f61a4cad99040696bd105293112af3d703c4bec42feb,dataset/train/notumor/Tr-no_0112.jpg,train,notumor,no_tumor,2,False,False
d56567916b5975d9f260f61a4cad99040696bd105293112af3d703c4bec42feb,dataset/train/notumor/Tr-no_1092.jpg,train,notumor,no_tumor,2,False,False
d62ef020a79e42be55f4a6977457753c11364c69c1a842aab749f45b910a348f,dataset/train/notumor/Tr-no_0283.jpg,train,notumor,no_tumor,2,False,False
d62ef020a79e42be55f4a6977457753c11364c69c1a842aab749f45b910a348f,dataset/train/notumor/Tr-no_1158.jpg,train,notumor,no_tumor,2,False,False
d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,dataset/test/notumor/Te-noTr_0005.jpg,test,notumor,no_tumor,2,True,False
d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,dataset/train/notumor/Tr-no_0258.jpg,train,notumor,no_tumor,2,True,False
d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f,dataset/test/notumor/Te-no_0094.jpg,test,notumor,no_tumor,2,True,False
d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f,dataset/train/notumor/Tr-no_0357.jpg,train,notumor,no_tumor,2,True,False
da9ef6cef60bdcf63e1cb2c07ebe5bfb5a1c08c74dadf280915d55d7c3e36d9a,dataset/train/notumor/Tr-no_0308.jpg,train,notumor,no_tumor,2,False,False
da9ef6cef60bdcf63e1cb2c07ebe5bfb5a1c08c74dadf280915d55d7c3e36d9a,dataset/train/notumor/Tr-no_1164.jpg,train,notumor,no_tumor,2,False,False
db13da94073aaa03960e97acb4ab41019e4be57c88c8b708e66791696f4bc4b9,dataset/train/notumor/Tr-no_0160.jpg,train,notumor,no_tumor,2,False,False
db13da94073aaa03960e97acb4ab41019e4be57c88c8b708e66791696f4bc4b9,dataset/train/notumor/Tr-no_1115.jpg,train,notumor,no_tumor,2,False,False
dc811fda9f7bc3506f21d4094da84c5e3a81d3878b28967b830536fda342a33e,dataset/train/notumor/Tr-no_0013.jpg,train,notumor,no_tumor,3,False,False
dc811fda9f7bc3506f21d4094da84c5e3a81d3878b28967b830536fda342a33e,dataset/train/notumor/Tr-no_0014.jpg,train,notumor,no_tumor,3,False,False
dc811fda9f7bc3506f21d4094da84c5e3a81d3878b28967b830536fda342a33e,dataset/train/notumor/Tr-no_1055.jpg,train,notumor,no_tumor,3,False,False
de08225737a2a8a8ddda2e0684baa925356b9c0fe77585f2992a0980398c2d07,dataset/train/notumor/Tr-no_0033.jpg,train,notumor,no_tumor,2,False,False
de08225737a2a8a8ddda2e0684baa925356b9c0fe77585f2992a0980398c2d07,dataset/train/notumor/Tr-no_1077.jpg,train,notumor,no_tumor,2,False,False
dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,dataset/train/pituitary/Tr-pi_0107.jpg,train,pituitary,pituitary,2,False,False
dea65808e631f46024aaa034984629ab8a455f2b951ca7022f12fa9e62b7c8ff,dataset/train/pituitary/Tr-pi_0108.jpg,train,pituitary,pituitary,2,False,False
df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,dataset/test/notumor/Te-no_0039.jpg,test,notumor,no_tumor,3,True,False
df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,dataset/train/notumor/Tr-no_0124.jpg,train,notumor,no_tumor,3,True,False
df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,dataset/train/notumor/Tr-no_1094.jpg,train,notumor,no_tumor,3,True,False
dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,dataset/test/notumor/Te-no_0051.jpg,test,notumor,no_tumor,3,True,False
dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,dataset/train/notumor/Tr-no_0246.jpg,train,notumor,no_tumor,3,True,False
dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,dataset/train/notumor/Tr-no_1182.jpg,train,notumor,no_tumor,3,True,False
e22f980ae6f8f79a1fd96c0e2711d06767493d2d7c19d885fd89f6207702c3f3,dataset/train/notumor/Tr-no_0035.jpg,train,notumor,no_tumor,2,False,False
e22f980ae6f8f79a1fd96c0e2711d06767493d2d7c19d885fd89f6207702c3f3,dataset/train/notumor/Tr-no_1079.jpg,train,notumor,no_tumor,2,False,False
e2c7bc9c2d735e5b584b329f5cda1aec1f2415b2972c4aa8efc8d0a61e61b280,dataset/train/meningioma/Tr-me_0249.jpg,train,meningioma,meningioma,2,False,False
e2c7bc9c2d735e5b584b329f5cda1aec1f2415b2972c4aa8efc8d0a61e61b280,dataset/train/meningioma/Tr-me_0251.jpg,train,meningioma,meningioma,2,False,False
e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,dataset/test/notumor/Te-no_0059.jpg,test,notumor,no_tumor,3,True,False
e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,dataset/train/notumor/Tr-no_0323.jpg,train,notumor,no_tumor,3,True,False
e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,dataset/train/notumor/Tr-no_0966.jpg,train,notumor,no_tumor,3,True,False
e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,dataset/train/notumor/Tr-no_0264.jpg,train,notumor,no_tumor,3,False,False
e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,dataset/train/notumor/Tr-no_0270.jpg,train,notumor,no_tumor,3,False,False
e3ea07d69e4b3242a2bc56046a2c9547c6e15d8169d3bdad7d4f8f9baf2a2442,dataset/train/notumor/Tr-no_1149.jpg,train,notumor,no_tumor,3,False,False
e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,dataset/test/notumor/Te-noTr_0004.jpg,test,notumor,no_tumor,2,True,False
e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,dataset/train/notumor/Tr-no_0255.jpg,train,notumor,no_tumor,2,True,False
e9a63334af63a2ec8cab2149ec091466c60df5fe115cf36cc30c9304dacbb376,dataset/train/notumor/Tr-no_0140.jpg,train,notumor,no_tumor,3,False,False
e9a63334af63a2ec8cab2149ec091466c60df5fe115cf36cc30c9304dacbb376,dataset/train/notumor/Tr-no_0223.jpg,train,notumor,no_tumor,3,False,False
e9a63334af63a2ec8cab2149ec091466c60df5fe115cf36cc30c9304dacbb376,dataset/train/notumor/Tr-no_1101.jpg,train,notumor,no_tumor,3,False,False
ee17905768c01705c6abcc330d664f063c5ceada4e3ea6722be796cc9bc9986f,dataset/train/notumor/Tr-no_0028.jpg,train,notumor,no_tumor,2,False,False
ee17905768c01705c6abcc330d664f063c5ceada4e3ea6722be796cc9bc9986f,dataset/train/notumor/Tr-no_1070.jpg,train,notumor,no_tumor,2,False,False
eed488f2e399ac4a011a52b70eff0a73837f1f2b8ef02297841792ba819420bc,dataset/test/notumor/Te-no_0078.jpg,test,notumor,no_tumor,2,True,False
eed488f2e399ac4a011a52b70eff0a73837f1f2b8ef02297841792ba819420bc,dataset/train/notumor/Tr-no_0342.jpg,train,notumor,no_tumor,2,True,False
ef5addab9afd41d9a24d73711092b35f1610683975b03f80bff9d48d144970ef,dataset/train/notumor/Tr-no_0178.jpg,train,notumor,no_tumor,2,False,False
ef5addab9afd41d9a24d73711092b35f1610683975b03f80bff9d48d144970ef,dataset/train/notumor/Tr-no_1138.jpg,train,notumor,no_tumor,2,False,False
f0f59157eff868aa8dc74d5a6b5d384421c8587b5f15d90ca8414f4650276436,dataset/test/notumor/Te-no_0092.jpg,test,notumor,no_tumor,2,True,False
f0f59157eff868aa8dc74d5a6b5d384421c8587b5f15d90ca8414f4650276436,dataset/train/notumor/Tr-no_0356.jpg,train,notumor,no_tumor,2,True,False
f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,dataset/test/notumor/Te-noTr_0003.jpg,test,notumor,no_tumor,2,True,False
f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,dataset/train/notumor/Tr-no_0320.jpg,train,notumor,no_tumor,2,True,False
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,dataset/test/notumor/Te-no_0022.jpg,test,notumor,no_tumor,5,True,False
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,dataset/test/notumor/Te-no_0075.jpg,test,notumor,no_tumor,5,True,False
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,dataset/train/notumor/Tr-no_0069.jpg,train,notumor,no_tumor,5,True,False
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,dataset/train/notumor/Tr-no_0338.jpg,train,notumor,no_tumor,5,True,False
f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,dataset/train/notumor/Tr-no_1084.jpg,train,notumor,no_tumor,5,True,False
f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,dataset/test/notumor/Te-no_0028.jpg,test,notumor,no_tumor,2,True,False
f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,dataset/train/notumor/Tr-no_0351.jpg,train,notumor,no_tumor,2,True,False
f3ce33b26a3784299fc2bc72215752b531bb1ff11e9b65dc39376039f8809f64,dataset/train/notumor/Tr-no_0076.jpg,train,notumor,no_tumor,2,False,False
f3ce33b26a3784299fc2bc72215752b531bb1ff11e9b65dc39376039f8809f64,dataset/train/notumor/Tr-no_0081.jpg,train,notumor,no_tumor,2,False,False
f3d00bbb942117c2fb62466414d3c466ca283b678200fe87424e4128b80b2dba,dataset/test/meningioma/Te-me_0143.jpg,test,meningioma,meningioma,2,True,False
f3d00bbb942117c2fb62466414d3c466ca283b678200fe87424e4128b80b2dba,dataset/train/meningioma/Tr-me_0283.jpg,train,meningioma,meningioma,2,True,False
f55311fb8ccf1b86450233262bd00b176bd1c404e5849b59c0a3cd5e4440626b,dataset/test/meningioma/Te-me_0071.jpg,test,meningioma,meningioma,2,False,False
f55311fb8ccf1b86450233262bd00b176bd1c404e5849b59c0a3cd5e4440626b,dataset/test/meningioma/Te-me_0073.jpg,test,meningioma,meningioma,2,False,False
f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,dataset/test/notumor/Te-noTr_0008.jpg,test,notumor,no_tumor,2,True,False
f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,dataset/train/notumor/Tr-no_1090.jpg,train,notumor,no_tumor,2,True,False
f932387c00c74ebaede60e0b5e0d79dbff6b944e066d510f4c95834f05050e3e,dataset/train/notumor/Tr-no_0158.jpg,train,notumor,no_tumor,2,False,False
f932387c00c74ebaede60e0b5e0d79dbff6b944e066d510f4c95834f05050e3e,dataset/train/notumor/Tr-no_1113.jpg,train,notumor,no_tumor,2,False,False
f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4,dataset/train/notumor/Tr-no_0099.jpg,train,notumor,no_tumor,2,False,False
f9ab73351fe5dd8b0cac9d28282c9faff3f83bb3aad1a4fb2769c6e94cb25eb4,dataset/train/notumor/Tr-no_0181.jpg,train,notumor,no_tumor,2,False,False
fa0c1c4fb6eabf57c61ae1afd2f24efd5aa69d47a6df7d468579cdee91a86c8a,dataset/train/notumor/Tr-no_0020.jpg,train,notumor,no_tumor,2,False,False
fa0c1c4fb6eabf57c61ae1afd2f24efd5aa69d47a6df7d468579cdee91a86c8a,dataset/train/notumor/Tr-no_1064.jpg,train,notumor,no_tumor,2,False,False
fb32f456cca40bf1867369a4abcae84ff15d634bc56637a568d09449114f95ae,dataset/train/notumor/Tr-no_0016.jpg,train,notumor,no_tumor,2,False,False
fb32f456cca40bf1867369a4abcae84ff15d634bc56637a568d09449114f95ae,dataset/train/notumor/Tr-no_1057.jpg,train,notumor,no_tumor,2,False,False
fd701e8cdd7a47b2b7198334e09d7947edf3d2efdd68b73b8d47282256f9f475,dataset/train/notumor/Tr-no_0195.jpg,train,notumor,no_tumor,3,False,False
fd701e8cdd7a47b2b7198334e09d7947edf3d2efdd68b73b8d47282256f9f475,dataset/train/notumor/Tr-no_0229.jpg,train,notumor,no_tumor,3,False,False
fd701e8cdd7a47b2b7198334e09d7947edf3d2efdd68b73b8d47282256f9f475,dataset/train/notumor/Tr-no_1130.jpg,train,notumor,no_tumor,3,False,False
fe20d08e5475898e9b66661cddbe32d6d006438e57c36cd87be27b8dd9c0676d,dataset/train/notumor/Tr-no_0027.jpg,train,notumor,no_tumor,2,False,False
fe20d08e5475898e9b66661cddbe32d6d006438e57c36cd87be27b8dd9c0676d,dataset/train/notumor/Tr-no_1069.jpg,train,notumor,no_tumor,2,False,False
ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,dataset/test/notumor/Te-no_0086.jpg,test,notumor,no_tumor,3,True,False
ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,dataset/train/notumor/Tr-no_0349.jpg,train,notumor,no_tumor,3,True,False
ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,dataset/train/notumor/Tr-no_0964.jpg,train,notumor,no_tumor,3,True,False
